source,title,doi,pii,authors,container_title,published,openaccess,url,abstract
acm,Artificial intelligence approaches in space power systems automation at Marshall space flight center,10.1145/51909.51950,,David J. Weeks,Proceedings of the first international conference on Industrial and engineering applications of artificial intelligence and expert systems  - IEA/AIE '88,1988,,https://dl.acm.org/doi/10.1145/51909.51950,
acm,Proceedings of the International Conference on Pattern Recognition and Artificial Intelligence,10.1145/3243250,,,,2018,,,
acm,Transforming Teacher Education: The Influence Of Artificial Intelligence On Educational Practices And Human Resource Dynamics,10.1145/3702386.3702389,,Olha Prokopenko; Volodymyr Matviienko; Tetiana Chunikhina; Viacheslav Ohol; Alexandra Jasurkova,Proceedings of the 2024 International Conference on Artificial Intelligence and Teacher Education,2024,,https://dl.acm.org/doi/10.1145/3702386.3702389,
acm,Proceedings of the 3rd international conference on Artificial intelligence and law,10.1145/112646,,,,1991,,,
acm,Proceedings of the International Conference on Artificial Intelligence and its Applications,10.1145/3487923,,,,2021,,,
acm,2021 5th International Conference on Artificial Intelligence and Virtual Reality (AIVR),10.1145/3480433,,,,2021,,,
acm,A Systematic Review of Artificial Intelligence Techniques for Early Detection of Mild Cognitive Impairment in the Elderly,10.1145/3652628.3652808,,Bo Zhang; Zixiang Fei; Wenju Zhou; Minrui Fei,Proceedings of the 4th International Conference on Artificial Intelligence and Computer Engineering,2023,,https://dl.acm.org/doi/10.1145/3652628.3652808,
acm,Proceedings of the 14th ACM Workshop on Artificial Intelligence and Security,10.1145/3474369,,,,2021,,,
acm,Proceedings of the 16th ACM Workshop on Artificial Intelligence and Security,10.1145/3605764,,,,2023,,https://dl.acm.org/doi/pdf/10.1145/3605764,
acm,Proceedings of the 2017 International Conference on Robotics and Artificial Intelligence,10.1145/3175603,,,,2017,,,
acm,Proceedings of the Seventeenth International Conference on Artificial Intelligence and Law,10.1145/3322640,,,,2019,,,
acm,Proceedings of the 2022 5th Artificial Intelligence and Cloud Computing Conference,10.1145/3582099,,,,2022,,https://dl.acm.org/doi/pdf/10.1145/3582099,
acm,Behavioral Analysis of Teacher-Student Interaction in Colleges and Universities in an Artificial Intelligence Smart Classroom Environment,10.1145/3723366.3723419,,Cailian Liu; Yihan Wen; Zhilan Li,Proceedings of the 2024 4th International Symposium on Big Data and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3723366.3723419,
acm,A Method for Constructing a Knowledge Graph of Electric Power Digital Marketing Based on Artificial Intelligence Deep Learning,10.1145/3674225.3674330,,Jianing Xu; Fei Lou; Ying Jiang; Bo Chen; Zhenyuan Zhong,2024 International Conference on Power Electronics and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3674225.3674330,
acm,A is for Artificial Intelligence,10.1145/3290605.3300677,,Randi Williams; Hae Won Park; Cynthia Breazeal,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,2019,,https://dl.acm.org/doi/10.1145/3290605.3300677,
acm,Research on Teaching Atherosclerotic Coronary Artery Stenosis Assessment with the Assistant of Artificial Intelligence Software,10.1145/3700297.3700355,,Jianyun Wu; Qiuge Zheng; Jianhua Liu; Tingting Gong; Longhai Jin,Proceedings of the 2024 International Symposium on Artificial Intelligence for Education,2024,,https://dl.acm.org/doi/10.1145/3700297.3700355,
acm,Artificial intelligent firewall,10.1145/2007052.2007094,,Archana Mishra; Abhishek Agrawal; Rajeev Ranjan,Proceedings of the International Conference on Advances in Computing and Artificial Intelligence,2011,,https://dl.acm.org/doi/10.1145/2007052.2007094,
acm,A pedagogical approach in interleaving software quality concerns at an artificial intelligence course,10.1145/3548660.3561332,,Laura Diana Cernau; Laura Silvia Dioşan; Camelia Șerban,Proceedings of the 4th International Workshop on Education through Advanced Software Engineering and Artificial Intelligence,2022,,https://dl.acm.org/doi/10.1145/3548660.3561332,
acm,Visualisation and Trend Analysis of Human-Computer Interaction System Design in the Context of Artificial Intelligence,10.1145/3726010.3726013,,Xuemei Jiang; Meiling Wang; Tingyin Deng,"Proceedings of the 2024 International Conference on Artificial Intelligence, Digital Media Technology and Interaction Design",2024,,https://dl.acm.org/doi/10.1145/3726010.3726013,
acm,Research on the Imbalance of China's Housing Market from the Perspective of Artificial Intelligence,10.1145/3745238.3745332,,Ying Zhou; Hongling Song,Proceedings of the 2nd Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence,2025,,https://dl.acm.org/doi/pdf/10.1145/3745238.3745332,
acm,The current state and prospects of artificial intelligence in the detection of bipolar affective disorder.,10.1145/3644116.3644183,,Cong Zhao; Huajie Sui; Yafen Wu; Yan Liu,Proceedings of the 2023 4th International Symposium on Artificial Intelligence for Medicine Science,2023,,https://dl.acm.org/doi/10.1145/3644116.3644183,
acm,New procedures for environmental licensing with artificial intelligence - CIPPLA,10.1145/1047788.1047806,,Filipe Corrêa da Costa; Tânia Cristina D'Agostini Bueno; Hugo César Hoeschl; Érica Benzerra Queiroz Ribeiro,Proceedings of the 9th international conference on Artificial intelligence and law  - ICAIL '03,2003,,https://dl.acm.org/doi/10.1145/1047788.1047806,
acm,Limitation of on Big Data or Nature Language Processing based algorithm for Clinical Decision Artificial Intelligence,10.1145/3429889.3429920,,Ning Wu; Yanping Cao; Zhuo Chen; Yifan Zhu,Proceedings of the 1st International Symposium on Artificial Intelligence in Medical Sciences,2020,,https://dl.acm.org/doi/10.1145/3429889.3429920,
acm,Research on Restoration and Evaluation of Ancient Text Image Based on Artificial Intelligence Technology,10.1145/3718751.3718823,,Miaomiao Tian; Hongjuan Wang; Nan Liu; Cui Chen,"Proceedings of the 2024 4th International Conference on Big Data, Artificial Intelligence and Risk Management",2024,,https://dl.acm.org/doi/10.1145/3718751.3718823,
acm,Research on Education and Teaching Evaluation Method Based on Multidimensional Data and Artificial Intelligence,10.1145/3660043.3660214,,Wenchao Gao; Yaxin Lv; Wantong Cui; Lin Zhao; Junbao Min,Proceedings of the 2023 International Conference on Information Education and Artificial Intelligence,2023,,https://dl.acm.org/doi/10.1145/3660043.3660214,
acm,The Development and Alleviation of Humanistic Artificial Intelligence in the Digital Age Education: A Content Analysis research,10.1145/3704137.3704189,,Xiaojiao Chen; Zhebing Hu; Yuhui Jing; Chengliang Wang,Proceedings of the 2024 8th International Conference on Advances in Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3704137.3704189,
acm,A distributed artificial intelligence approach to integrated engineering design,10.1145/51909.51959,,Stephen C.-Y. Lu; James B. Thompson,Proceedings of the first international conference on Industrial and engineering applications of artificial intelligence and expert systems  - IEA/AIE '88,1988,,https://dl.acm.org/doi/10.1145/51909.51959,
acm,A Study of Scholar Influence Evaluation Algorithms Based on Open Peer Review in the Age of Artificial Intelligence,10.1145/3718751.3718811,,Jingjing Kou; Guohua Yuan,"Proceedings of the 2024 4th International Conference on Big Data, Artificial Intelligence and Risk Management",2024,,https://dl.acm.org/doi/10.1145/3718751.3718811,
acm,Empowering New Quality Productive Forces through Artificial Intelligence Technology: A Study on the Pathways and Threshold Effects in High-Quality Development of Manufacturing Industry,10.1145/3730436.3730537,,Jingzhou Zhao; Yu Hu; Wei Deng; Wenxiao Duan; Xiaokang Chang; Junru Zhou,Proceedings of the 2025 International Conference on Artificial Intelligence and Computational Intelligence,2025,,https://dl.acm.org/doi/pdf/10.1145/3730436.3730537,
acm,Research on collaborative optimization of big data analysis and artificial intelligence based on deep learning,10.1145/3653644.3665198,,Xu Zhang; Suruo Li; Huafeng Chen,Proceedings of the 2024 3rd International Conference on Frontiers of Artificial Intelligence and Machine Learning,2024,,https://dl.acm.org/doi/10.1145/3653644.3665198,
acm,The role of artificial intelligence in fault-tolerant process-control systems,10.1145/55674.55724,,F. B. Bastani; I.-R. Chen,Proceedings of the first international conference on Industrial and engineering applications of artificial intelligence and expert systems  - IEA/AIE '88,1988,,https://dl.acm.org/doi/10.1145/55674.55724,
acm,Toward embedded controllers for real-time applications of artificial intelligence,10.1145/66617.66645,,Jean-Claude Heudin; Jean-Pierre Courrier; Christophe Metivier,Proceedings of the 2nd international conference on Industrial and engineering applications of artificial intelligence and expert systems - Volume 1,1989,,https://dl.acm.org/doi/10.1145/66617.66645,
acm,AI-Driven Learning Approaches in the Era of Artificial Intelligence: Innovations in Design Education,10.1145/3729706.3729781,,Hsi-Hsun Yang; Wei-Ting Chou,"Proceedings of the 2025 4th International Conference on Cyber Security, Artificial Intelligence and the Digital Economy",2025,,https://dl.acm.org/doi/pdf/10.1145/3729706.3729781,
acm,AI Algorithm Evaluation and Regulation: Challenges and Countermeasures for Artificial Intelligence Risk Management,10.1145/3656766.3656832,,Wenyi Xu; Shu Zhou; Guizhen Liu; Zhengxiang Wang,"Proceedings of the 2023 3rd International Conference on Big Data, Artificial Intelligence and Risk Management",2023,,https://dl.acm.org/doi/10.1145/3656766.3656832,
acm,Analysis and Prospect of Applied Research in Higher Education Based on Artificial Intelligence Perspectives,10.1145/3722237.3722369,,Tian Yan; Guangya Zhang; Jingxian Chen; Guangwang Jin; Xuefeng Shen,Proceedings of the 2024 3rd International Conference on Artificial Intelligence and Education,2024,,https://dl.acm.org/doi/10.1145/3722237.3722369,
acm,Evolution and Implementation of Artificial Intelligence Literacy by Using BERT-Based System,10.1145/3709026.3709097,,Xianghe Li; Chenye Ding; Yudi Zhu; Haibo Wang; Bo Qin; Yan Li,Proceedings of the 2024 8th International Conference on Computer Science and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3709026.3709097,
acm,Wall Defect Detection Based on Improved YOLOv8,10.1145/3730436.3730523,,Ruilin Zhu,Proceedings of the 2025 International Conference on Artificial Intelligence and Computational Intelligence,2025,,https://dl.acm.org/doi/pdf/10.1145/3730436.3730523,
acm,Proceedings of the 2023 7th International Conference on Innovation in Artificial Intelligence,10.1145/3594409,,,,2023,,https://dl.acm.org/doi/pdf/10.1145/3594409,
acm,Risky Artificial Intelligence,10.1145/3640479.3640492,,,Digital Dreams Have Become Nightmares: What We Must Do,2024,,https://dl.acm.org/doi/10.1145/3640479.3640492,
acm,Proceedings of the 2019 3rd International Conference on Advances in Artificial Intelligence,10.1145/3369114,,,,2019,,,
acm,Norm-based Enterprise Agent Intelligence Design,10.1145/3305275.3305276,,Caihua Gao; Jun Zhao,Proceedings of the International Symposium on Big Data and Artificial Intelligence,2018,,https://dl.acm.org/doi/10.1145/3305275.3305276,
acm,Proceedings of the International Conference on Advances in Computing and Artificial Intelligence,10.1145/2007052,,,,2011,,,
acm,Proceedings of the 2019 5th International Conference on Robotics and Artificial Intelligence,10.1145/3373724,,,,2019,,,
acm,Proceedings of the 2024 3rd International Symposium on Computing and Artificial Intelligence,10.1145/3711507,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3711507,
acm,Proceedings of the 2020 6th International Conference on Computing and Artificial Intelligence,10.1145/3404555,,,,2020,,,
acm,Proceedings of the 2023 9th International Conference on Robotics and Artificial Intelligence,10.1145/3637843,,,,2023,,https://dl.acm.org/doi/pdf/10.1145/3637843,
acm,Adapting intelligence in robot using fuzzy logic,10.1145/2007052.2007084,,Vaishali Sood,Proceedings of the International Conference on Advances in Computing and Artificial Intelligence,2011,,https://dl.acm.org/doi/10.1145/2007052.2007084,
acm,Proceedings of the 2nd International Symposium on Artificial Intelligence for Medicine Sciences,10.1145/3500931,,,,2021,,,
acm,Proceedings of the 2nd International Conference on Artificial Intelligence and Pattern Recognition,10.1145/3357254,,,,2019,,,
acm,Proceedings of the 5th International Conference on Artificial Intelligence and Computer Engineering,10.1145/3716895,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3716895,
acm,Proceedings of the 2019 3rd International Conference on Innovation in Artificial Intelligence,10.1145/3319921,,,,2019,,,
acm,Proceeding of the 2024 International Conference on Artificial Intelligence and Future Education,10.1145/3708394,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3708394,
acm,Proceedings of the 5th International Conference on Control Engineering and Artificial Intelligence,10.1145/3448218,,,,2021,,,
acm,Proceedings of the 2018 International Conference on Artificial Intelligence and Pattern Recognition,10.1145/3268866,,,,2018,,,
acm,A Lightweight Generative Adversarial Network for Imbalanced Malware Image Classification,10.1145/3647444.3652455,,Kwok Tai Chui,Proceedings of the 5th International Conference on Information Management &amp; Machine Intelligence,2023,,https://dl.acm.org/doi/10.1145/3647444.3652455,
acm,Proceedings of the 2024 10th International Conference on Robotics and Artificial Intelligence,10.1145/3728985,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3728985,
acm,Proceedings of the 2024 9th International Conference on Mathematics and Artificial Intelligence,10.1145/3670085,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3670085,
acm,Proceedings of the 2024 International Conference on Digital Society and Artificial Intelligence,10.1145/3677892,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3677892,
